Parcel,Plot,Name,Treatment,4yr_survival,FAM
SCG,SCG_TN3_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN3_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN3_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN3_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ2,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ2,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ2,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ7,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,0,Range Expansion
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Eastern Hemlock,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,0,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,White Pine,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Red Spruce,quarter,1,Population Enrichment
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN3_GQ7,Black Birch,quarter,1,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Black Birch,acre,1,Range Expansion
SCG,SCG_TN4_GA1,Black Birch,acre,0,Range Expansion
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,0,Population Enrichment
SCG,SCG_TN4_GA1,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN4_GA1,White Pine,acre,1,Population Enrichment
